date,predicted_index,real_price,regime_probability,simn,mn_ore,chn_electricity,met_coal,dry_bulk_freight,steel_etf,usd_inr,pick
2028-04-21,106.483,115.1963,0.2029,93009.36288966845,603.9002047949851,1061.599372306727,100.0,100.0,92.01547705235608,96.32008059406068,76.24801568121735
2028-04-28,108.5625,117.446,0.2027,95201.81827415743,609.5528041349421,1071.2238777186094,100.0,100.0,91.14477430793283,96.58747189442211,76.42604199984679
2028-05-05,115.7267,125.1964,0.2026,105632.24680118501,624.465933833815,1075.4595847940968,100.0,100.0,86.0953429916816,97.76197282067298,82.49228446142621
2028-05-12,113.9409,123.2645,0.2025,97001.96557206468,623.7144780926616,1117.0238145767748,100.0,100.0,85.83857224780051,96.81530688152395,82.81525276931283
2028-05-19,109.9296,118.925,0.2024,96187.85935798551,635.943724092018,1117.7898875120338,100.0,100.0,83.31246705921131,97.88085818261494,78.31639519601073
2028-05-26,107.3699,116.1558,0.2022,91165.28079874744,642.1941906671975,1130.6485842498666,100.0,100.0,84.37572939182786,96.82830648019915,79.532172242953
2028-06-02,107.6841,116.4957,0.2021,87933.12450589177,632.8831861139497,1130.2879966295818,100.0,100.0,88.44179426238136,96.32855019743752,81.47012338411056
2028-06-09,107.2245,115.9986,0.202,80303.58294039714,626.0136782883243,1136.411821624874,100.0,100.0,89.29350978848942,94.92906304295198,77.19560348287764
2028-06-16,106.4065,115.1136,0.2019,82513.78191991893,632.3876615926057,1137.162773579606,100.0,100.0,85.03165141271403,95.58696818751869,74.78086070352882
2028-06-23,104.9269,113.5129,0.2018,80131.97193950521,642.7536146258262,1136.1673053247623,100.0,100.0,83.32094721165922,94.94168962288325,77.5049785997242
2028-06-30,104.4129,112.9569,0.2017,77677.11948366885,638.472210111895,1154.462862096752,100.0,100.0,84.19298831835991,94.92121932253882,73.91922742878549
2028-07-07,102.8611,111.2781,0.2016,73949.16858267045,646.5849357848206,1120.7060249587164,100.0,100.0,85.15394469069234,94.0997573179654,77.8692105379794
2028-07-14,104.5692,113.126,0.2016,75351.4433907407,659.8566960969071,1102.6319320985758,100.0,100.0,93.46401346707965,93.50335177528514,76.26290360567617
2028-07-21,105.3704,113.9927,0.2015,69753.19612676483,669.6601916806426,1076.2873733383703,100.0,100.0,91.28857457878574,94.52271941920671,78.30306985884569
2028-07-28,103.5359,112.0081,0.2014,73437.2180805727,667.7513726782419,1146.6519478725852,100.0,100.0,92.51795076837993,95.40093405848579,83.49627439766452
2028-08-04,103.6742,112.1577,0.2013,70906.8045881258,664.7217941703237,1083.7907397790018,100.0,100.0,96.4084095161162,94.3499853143407,77.22723949273532
2028-08-11,103.837,112.3338,0.2013,71919.27701604992,665.5741393513621,1136.8974249468272,100.0,100.0,93.35722125011269,94.9493062902559,76.4251408285381
2028-08-18,104.3541,112.8932,0.2012,74703.59088142021,672.2461776975429,1193.4293715449135,100.0,100.0,91.61080008719611,95.35455143815179,77.78411407242007
2028-08-25,104.0581,112.573,0.2011,75137.24704525876,677.4951300857396,1144.5339678715784,100.0,100.0,95.68105697527167,94.91495644272784,79.55420609023703
2028-09-01,104.8039,113.3798,0.2011,74900.4547367341,676.6422510863372,1126.334776175427,100.0,100.0,89.17187571125655,95.67326994730632,78.97063278861494
2028-09-08,104.2462,112.7765,0.201,73631.33859919813,661.9240910725073,1128.721745901501,100.0,100.0,92.34571773773781,97.02578374219325,79.01444978667212
2028-09-15,103.3915,111.8518,0.201,72503.12748911779,669.9165080333216,1168.006968427986,100.0,100.0,93.1086943134171,98.2543411722009,78.01316172987843
2028-09-22,104.6754,113.2408,0.2009,74061.28756056583,676.121298652983,1166.0471471645142,100.0,100.0,84.93693661039728,98.71388411785756,73.741210923394
2028-09-29,105.2624,113.8759,0.2009,67181.76617219376,657.5368072111656,1190.2340104988882,100.0,100.0,86.0965859358889,98.51317022494496,73.55659450638633
2028-10-06,105.9593,114.6297,0.2008,61071.09553395971,666.7151491992157,1146.6257117639134,100.0,100.0,80.64901953102529,98.64606321062712,69.28431288836696
2028-10-13,105.2218,113.832,0.2008,61489.249699161286,672.4035795183628,1167.8491287592233,100.0,100.0,78.77427665078969,98.09189695126737,71.23522437997043
2028-10-20,105.3041,113.921,0.2008,66659.71307500811,668.7007649751239,1190.7209210152334,100.0,100.0,85.06800834067403,98.95734102134494,71.91184642395241
2028-10-27,106.2753,114.9716,0.2007,62941.91177675659,666.4729075471848,1203.270287624287,100.0,100.0,88.953570217573,98.71819062772862,72.64532607593134
2028-11-03,107.7472,116.564,0.2007,64121.48428854547,678.8268182069768,1236.4663308811157,100.0,100.0,93.55727392968741,98.28356535061336,67.05812452794909
2028-11-10,109.3796,118.33,0.2007,65673.46875774933,691.0812955489026,1249.2501727657016,100.0,100.0,90.39967003314473,98.14425276170746,62.7009639848542
2028-11-17,109.0109,117.9311,0.2006,65521.967972810075,673.2399684061633,1237.2690449536972,100.0,100.0,98.53391679299288,98.75913158820184,65.51851782299192
2028-11-24,108.9066,117.8183,0.2006,63372.08202087114,671.1107521772481,1225.3443763316352,100.0,100.0,102.98755218173308,97.56798698539913,64.30572384532354
2028-12-01,107.6544,116.4636,0.2006,62242.94816015013,676.3303692240347,1212.2862874976724,100.0,100.0,98.24181245009098,98.44230026562524,63.50722978588439
2028-12-08,106.8577,115.6017,0.2005,63115.21694484349,670.8259929072154,1190.4071434359983,100.0,100.0,101.27178362648961,98.93958716994253,62.2659436757008
2028-12-15,105.2197,113.8296,0.2005,63323.17375627178,696.4140117691205,1197.545068530088,100.0,100.0,105.7135679226943,100.19240978066763,62.9828491497485
2028-12-22,106.814,115.5544,0.2005,61224.85297919165,693.8320414098595,1212.6433045514111,100.0,100.0,107.97309386908654,99.33275743105489,63.78557728789209
2028-12-29,105.7806,114.4364,0.2005,63987.014551984954,721.7025170744676,1221.89807013447,100.0,100.0,113.49177860125332,100.53154799157086,68.7061945174539
2029-01-05,105.7889,114.4454,0.2004,61972.364746960295,724.71639302991,1257.2379872226666,100.0,100.0,118.07274910964152,101.11067446706525,68.8620027343789
2029-01-12,106.3044,115.0032,0.2004,60983.85527763333,728.2975336721959,1268.0782163261595,100.0,100.0,118.1885624652158,100.6670837374352,64.88289835288178
2029-01-19,105.1113,113.7124,0.2004,58195.42154570462,723.6291570689533,1303.77678284189,100.0,100.0,115.54884413608403,99.629079842169,64.70707511559543
2029-01-26,105.8005,114.458,0.2004,57349.068623431594,719.7907634684897,1299.9103559279995,100.0,100.0,121.76036551336222,99.58528951919733,64.26059684405942
2029-02-02,107.5322,116.3314,0.2004,58895.395731192504,712.0372758985092,1290.8518056901173,100.0,100.0,120.5122302148463,99.14400992061914,62.05547627792035
2029-02-09,107.6039,116.409,0.2003,58249.02593188935,721.8405037096975,1334.0989004483802,100.0,100.0,114.20567445277335,99.80313521383168,57.22283035046855
2029-02-16,107.134,115.9006,0.2003,56222.85057748387,745.6453465420487,1305.1954395892972,100.0,100.0,118.95709677427448,99.81862070077136,52.1348318126026
2029-02-23,106.2346,114.9276,0.2003,58781.56657351149,747.3686421513652,1348.3533285381948,100.0,100.0,117.89176924029071,99.95317344711594,55.52439005476219
2029-03-02,106.3198,115.0198,0.2003,56767.751399337336,735.593435205084,1342.0252604999025,100.0,100.0,110.45515322387116,99.3121020299483,54.91301391500287
2029-03-09,106.0455,114.7231,0.2003,61453.54813230871,719.0545243369967,1341.1162324562113,100.0,100.0,109.45236952953988,99.28558655264564,53.79562341312927
2029-03-16,106.1021,114.7842,0.2003,60862.29366009796,723.5396620801118,1319.7518710317793,100.0,100.0,110.91639173456801,99.48960524415672,52.566875323607476
2029-03-23,106.9575,115.7097,0.2002,65891.35671300744,713.1821836777822,1341.0040670840363,100.0,100.0,113.51186453869495,100.59917278808715,53.62437620932607
2029-03-30,108.3477,117.2136,0.2002,64098.657228877,694.6921179547674,1278.3754739548335,100.0,100.0,109.90494069175723,101.57160382769074,51.744888395393474
2029-04-06,107.645,116.4535,0.2002,55494.58648129303,716.6195680449771,1292.71992703879,100.0,100.0,104.94183199735456,102.94635420788752,54.71827429046789
2029-04-13,108.8258,117.7309,0.2002,56695.632918235286,720.7204395210871,1322.463563503119,100.0,100.0,103.84408495727429,103.89765316529741,52.029023611022545
2029-04-20,108.9604,117.8764,0.2002,57665.09807553054,729.0828970737304,1322.8002934051094,100.0,100.0,106.46754239852969,103.43890920653652,53.92843282215576
