date,predicted_index,real_price,regime_probability,simn,mn_ore,chn_electricity,met_coal,dry_bulk_freight,steel_etf,usd_inr,pick
2028-09-01,115.6292,165.1866,0.2009,348673.562247869,978.4876955719601,2022.8077959882876,100.0,100.0,154.69338502162003,103.74968490516747,98.03685420701092
2028-09-08,115.6106,165.1601,0.2008,358565.19026431214,1006.2387610078712,2052.087754095485,100.0,100.0,160.0946763833261,104.64599105470714,102.31282492362357
2028-09-15,114.7604,163.9455,0.2008,357901.7600457298,1016.9465771298773,1968.9354979003185,100.0,100.0,165.67114152210436,104.48261598419639,102.50409782852849
2028-09-22,114.2797,163.2588,0.2007,328655.7170329884,977.7743156853709,1936.71064034824,100.0,100.0,161.67865944408567,103.94028000044005,111.01094254192662
2028-09-29,114.4499,163.502,0.2007,327807.53313239553,955.1861054087213,2015.7732799948415,100.0,100.0,164.67268654415562,102.57086668502457,111.87620837500806
2028-10-06,113.8644,162.6655,0.2007,314246.02801825653,982.8486866423165,2001.7005819203737,100.0,100.0,169.163422026162,101.86001246658392,114.63158801135386
2028-10-13,114.0178,162.8847,0.2006,318874.76006039086,980.1641613396837,1878.8546662347626,100.0,100.0,165.1853371610633,102.36603327875386,107.80131009897613
2028-10-20,114.9086,164.1572,0.2006,320653.1556641795,987.9285745768952,1916.6972512125933,100.0,100.0,163.75901763247882,102.18636575802539,108.0110621954554
2028-10-27,114.1055,163.0099,0.2006,299639.05852083454,982.9308127418421,1929.5210874774198,100.0,100.0,158.82312207106273,102.60301698731567,107.4425595963085
2028-11-03,114.7644,163.9511,0.2005,293223.19275803125,964.9445464789334,1935.312391435821,100.0,100.0,154.3439920603636,101.11784326426421,97.58613657812502
2028-11-10,113.6954,162.4241,0.2005,285583.5201422409,942.8713723713565,1907.254570119528,100.0,100.0,139.8183074588159,101.11673832243531,105.47698619757732
2028-11-17,114.1146,163.0229,0.2005,298468.8926954482,969.5666413239325,1866.573413655019,100.0,100.0,137.00444142566002,101.32066335287034,102.01752703134592
2028-11-24,114.6617,163.8045,0.2005,304981.0190112128,1012.2798574756447,1873.5482555715432,100.0,100.0,143.26357206339554,101.64320384730821,101.86456316491459
2028-12-01,114.2368,163.1974,0.2004,297261.08694674796,1031.0964225141217,1937.972888999235,100.0,100.0,141.65210920937983,100.64570932061223,100.07450901311914
2028-12-08,115.43,164.902,0.2004,297859.4295908543,1017.4919899441468,1924.1044805908118,100.0,100.0,148.73900676235505,101.40584690946089,104.809599808738
2028-12-15,116.0386,165.7714,0.2004,288177.09815503756,1025.1763648658969,1926.4982137243915,100.0,100.0,148.67967684395794,101.3349277615313,110.19777397389323
2028-12-22,116.8896,166.9872,0.2004,289508.3054911827,1023.0784547114927,1913.1480704456446,100.0,100.0,151.48107484128798,101.6652385278509,105.44219720237253
2028-12-29,119.328,170.4707,0.2004,287274.5533069256,1080.1680244071626,1923.7527874308762,100.0,100.0,145.13226255347965,100.14785898758645,100.11599391859771
2029-01-05,118.6069,169.4406,0.2003,313825.8945684405,1107.410847933853,1947.4911580259547,100.0,100.0,141.00928825210318,100.29129316884506,96.79111753975369
2029-01-12,117.8786,168.4001,0.2003,320557.6249603847,1084.5987972073751,1945.3984805925859,100.0,100.0,135.81102970194667,100.88363686057856,101.49849267721939
2029-01-19,116.8033,166.864,0.2003,346599.72983742104,1052.4208615090654,1945.9917638904456,100.0,100.0,135.7542940286579,100.4506865786507,101.39088185750622
2029-01-26,114.9591,164.2293,0.2003,367728.54164697084,1064.8930586052452,1896.3294671314568,100.0,100.0,135.48393288298863,100.72156497530653,106.38798261267375
2029-02-02,115.2324,164.6198,0.2003,368211.58437462285,1062.553571577466,1858.8557660353138,100.0,100.0,129.57727591171067,100.48961317866416,102.30898380509143
2029-02-09,115.6293,165.1868,0.2003,377278.2832363812,1088.80836172528,1760.3902032155902,100.0,100.0,135.7345206583141,99.98167325664951,98.79157732297362
2029-02-16,115.8854,165.5526,0.2002,373342.7568754885,1065.3372957344257,1752.1051441364125,100.0,100.0,129.0546593539775,99.13627209231763,90.40578440185386
2029-02-23,114.0859,162.9818,0.2002,372024.94166925247,1050.6989336829593,1739.0600970198125,100.0,100.0,122.11092561062522,99.18019455053607,89.90293731738427
2029-03-02,115.4943,164.9939,0.2002,372850.03068542737,1035.895086301783,1763.296870319985,100.0,100.0,118.54676680142435,98.05678824372396,90.6811337110747
2029-03-09,114.6474,163.7841,0.2002,332839.11486368504,1004.9964180501752,1713.6360180902152,100.0,100.0,114.5330103266704,98.22742297531622,85.01452003488492
2029-03-16,113.8134,162.5926,0.2002,348987.95792305894,1000.7309946182077,1666.0546548567577,100.0,100.0,113.36928686840965,97.61521409245945,80.34897192707484
2029-03-23,114.1865,163.1257,0.2002,346993.1354269354,1044.3100980985018,1638.8001551180166,100.0,100.0,108.72548702582056,96.73837949587369,78.30940007493538
2029-03-30,114.2091,163.1579,0.2002,334348.1282677463,1038.4822294542214,1642.5806060571479,100.0,100.0,110.17096827069915,96.5127992150152,78.26106813535311
2029-04-06,114.398,163.4278,0.2002,318627.1730195835,1035.8389009348,1605.3550301414737,100.0,100.0,109.6017636173851,95.89495684660336,79.253152148967
2029-04-13,113.7845,162.5514,0.2002,317311.2539478007,1046.2941696777532,1569.3939457425406,100.0,100.0,106.68539937833123,94.52811994645225,79.58086163001111
2029-04-20,114.8639,164.0933,0.2002,320742.7490502897,1034.8553618722133,1570.519840603954,100.0,100.0,112.07635660811535,94.45648092783598,84.61226225595324
